Year,State/UT,District,crime_against_children,crime_against_women,cyber_crime,ipc_by_juveniles,ipc,missing_persons,sc_crime,sll_crime,sll_juveniles,st_crime,latitude,longitude
2022,Meghalaya,Garo Hills North,18,24,4,0,66,0,0,17,0,0,25.8619841,90.7017705
2022,Meghalaya,Garo Hills West,83,146,7,2,498,0,0,91,3,0,25.5201097,90.2187809
2022,Meghalaya,Jaintia Hills East,26,43,0,0,137,1,0,84,0,0,25.584894,91.8751504
2022,Meghalaya,Jaintia Hills West,50,53,4,2,180,1,0,61,9,0,25.2849089,92.1064094
2022,Meghalaya,Khasi Hills East,144,201,17,10,1217,0,0,187,25,0,25.5649963,91.8841484
2022,Meghalaya,Khasi Hills Eastern West,12,16,1,0,44,0,0,12,0,0,25.5399654,91.4721652
2022,Meghalaya,Khasi Hills West,48,62,2,0,109,0,0,51,4,0,25.5399654,91.4721652
2022,Meghalaya,Ri-Bhoi,55,65,8,0,374,0,0,79,2,0,25.8764026,91.8567574
2022,Mizoram,Aizawl,48,60,0,27,2532,0,0,152,0,0,23.7277631,92.7179947
2022,Mizoram,Champhai,10,9,0,4,100,0,0,115,2,0,23.6317319,93.3493185
2022,Mizoram,Hnahthial,2,3,0,0,36,0,0,7,0,0,22.9663656,93.0102645
2022,Mizoram,Khawzawl,11,11,0,0,47,0,0,25,0,15,23.4877894,93.1402943
2022,Mizoram,Kolasib,13,11,0,0,220,0,5,15,0,14,24.1905469,92.7136595
2022,Mizoram,Lawngtlai,7,8,1,0,87,0,0,32,0,0,22.3913377,92.7397189
2022,Mizoram,Lunglei,12,11,0,10,188,0,0,17,1,0,22.9519972,92.6338827
2022,Mizoram,Mamit,13,12,0,0,142,0,0,25,0,0,23.7564387,92.4515374
2022,Mizoram,Saiha,4,6,0,0,86,0,0,16,0,0,22.2876724,93.01336
2022,Mizoram,Saitual,4,4,0,0,28,0,0,18,0,0,23.8128569,92.9727975
2022,Mizoram,Serchhip,11,12,0,2,121,0,0,40,2,0,23.3052514,92.8455124
2022,Nagaland #,Dimapur,13,13,2,4,577,0,0,197,1,0,25.92,93.73
2022,Nagaland #,Kiphire,1,1,0,0,15,0,0,7,0,0,25.9,94.78
2022,Nagaland #,Kohima,5,10,0,0,110,5,0,34,0,0,25.67,94.12
2022,Nagaland #,Longleng,0,2,0,0,25,0,0,43,0,0,26.5,94.5
2022,Nagaland #,Mokokchung,3,3,0,0,32,0,0,59,0,0,26.33,94.53
2022,Nagaland #,Mon,3,6,2,0,109,0,0,57,0,0,26.75,95.06
2022,Nagaland #,Peren,1,3,0,0,18,0,0,13,0,0,25.5,93.7
2022,Nagaland #,Phek,3,3,0,0,28,0,0,27,0,0,25.67,94.5
2022,Nagaland #,Tuensang,3,4,0,0,40,0,0,57,0,0,26.28,94.83
2022,Nagaland #,Wokha,1,1,0,0,24,0,0,64,0,0,26.1,94.26
2022,Nagaland #,Zunheboto,2,3,0,0,30,0,0,26,0,0,25.97,94.52
2022,Odisha,Angul,274,1322,89,19,9483,0,118,599,0,23,21.102538,84.9536825
2022,Odisha,Balasore,513,852,41,7,4754,0,74,1092,0,26,21.5006421,86.919884
2022,Odisha,Baragarh,186,696,71,68,3605,0,99,1678,0,38,21.3335004,83.6190492
2022,Odisha,Berhampur,241,572,65,50,3835,0,75,660,0,7,21.4930852,86.6327298
2022,Odisha,Bhadrak,406,725,60,12,5570,0,206,1014,0,13,20.9854052,86.5934226
2022,Odisha,Bolangir,227,520,107,93,4820,0,98,1305,0,79,20.7502257,83.2499464
2022,Odisha,Boudh,67,139,10,14,1048,0,28,443,0,12,20.6407463,83.9969704
2022,Odisha,Cuttack,209,667,33,16,4614,0,246,521,0,10,20.4686,85.8792
2022,Odisha,DCP BBSR,432,564,95,51,9248,0,139,1291,0,4,16.3876268,73.7308816
2022,Odisha,DCP CTC,273,743,90,65,5329,0,92,962,0,2,16.3876268,73.7308816
2022,Odisha,Deogarh,78,452,9,5,1695,0,13,886,0,14,21.5370786,84.7301184
2022,Odisha,Dhenkanal,185,720,48,39,4360,0,146,821,0,29,20.8351494,85.6022305
2022,Odisha,Gajapati,99,216,32,5,859,0,18,645,0,20,19.1966026,84.1930634
2022,Odisha,Ganjam,300,1532,56,27,10840,0,183,2563,0,5,19.6090068,84.7080633
2022,Odisha,Jagatsinghpur,236,896,56,28,4530,0,165,1081,0,1,20.2593872,86.1660878
2022,Odisha,Jajpur,428,880,79,0,6574,0,276,1242,0,13,20.8746788,86.1215393
2022,Odisha,Jharsuguda,136,266,24,39,2531,0,30,1058,0,9,21.8019368,83.9713964
2022,Odisha,Kalahandi,287,784,47,36,3990,0,77,873,0,45,19.8265757,83.0408702
2022,Odisha,Kandhamal,235,604,18,10,1601,0,28,1096,0,22,20.1306939,84.0790476
2022,Odisha,Kendrapara,359,1476,63,48,5465,0,214,426,0,3,20.5475164,86.5296168
2022,Odisha,Keonjhar,329,1047,67,54,4763,0,64,1232,0,68,21.5,85.5
2022,Odisha,Khurda,178,954,16,23,3866,0,48,590,0,4,20.1617378,85.7052429
2022,Odisha,Koraput,258,713,62,28,2885,0,24,1563,0,34,18.7232023,82.6100596
2022,Odisha,Malkangiri,183,567,100,10,1733,0,3,734,0,1,18.2744685,81.9520316
2022,Odisha,Mayurbhanj,625,1788,102,83,6433,0,49,1999,0,116,21.9156338,86.3961824
2022,Odisha,Nabarangpur,104,599,42,12,2064,0,19,1021,0,25,19.228896,82.5665715
2022,Odisha,Nayagarh,137,336,11,43,2330,0,47,638,0,9,20.2393683,85.050728
2022,Odisha,Nuapada,106,225,18,9,1692,0,25,717,0,7,20.5412657,82.5292352
2022,Odisha,Puri,339,628,71,15,6626,0,142,874,0,0,19.8076083,85.8252538
2022,Odisha,Rayagada,156,353,47,33,1702,0,26,1038,0,16,19.4426698,83.5873053
2022,Odisha,Rourkela,222,573,93,51,3688,0,16,706,0,22,22.2309255,84.8678705
2022,Odisha,SRP(Cuttack),1,11,1,4,934,0,2,76,0,0,16.3876268,73.7308816
2022,Odisha,SRP(Rourkela),6,10,2,0,483,0,0,46,0,0,16.3876268,73.7308816
2022,Odisha,Sambalpur,194,544,185,132,5372,0,48,1503,0,31,21.5570606,84.1528515
2022,Odisha,Sonepur,85,237,12,7,1256,0,41,576,0,11,20.8453864,83.909083
2022,Odisha,Sundargarh,146,437,49,21,2787,0,23,1185,6,54,22.0605153,83.9359154
2022,Puducherry,Karaikal,0,0,0,0,0,0,0,0,0,0,10.91571,79.8375761
2022,Puducherry,Puducherry,139,200,64,85,3237,211,9,1321,21,0,11.9340568,79.8306447
2022,Punjab,Amritsar Rural,119,225,7,16,1642,85,15,1406,2,0,16.3876268,73.7308816
2022,Punjab,Barnala,45,95,14,2,927,0,4,577,0,0,30.3716802,75.5039887
2022,Punjab,Batala,91,176,18,17,1457,27,7,860,2,0,31.8193025,75.1999941
2022,Punjab,Bathinda,148,287,10,0,2274,100,7,1206,0,0,30.1794814,75.0471098
2022,Punjab,Bureau of Investigation,0,6,40,0,42,0,1,12,0,0,16.3876268,73.7308816
2022,Punjab,CP Amritsar,127,226,79,17,2815,82,6,2144,4,0,31.6356659,74.8787496
2022,Punjab,CP Jalandhar,136,305,75,44,2073,469,7,1037,2,0,31.3323762,75.576889
2022,Punjab,CP Ludhiana,275,626,80,53,4706,63,5,2083,8,0,30.9090157,75.851601
2022,Punjab,Faridkot,44,92,7,10,872,2,0,659,0,0,30.6014507,74.7950176
2022,Punjab,Fatehgarh Sahib,67,188,10,0,1123,27,3,416,0,0,30.6634042,76.3803
2022,Punjab,Fazilka,109,214,15,28,1147,105,9,1109,9,0,30.3198406,74.1217943
2022,Punjab,Ferozepur,58,138,8,0,1225,85,5,1741,0,0,30.6839733,76.3594033
2022,Punjab,Gurdaspur,35,142,21,4,838,25,4,682,2,0,31.9037264,75.2275587
2022,Punjab,Hoshiarpur,112,285,101,11,1877,227,7,1235,4,0,31.6092942,75.8459754
2022,Punjab,Intelligence Wing,0,0,0,0,7,0,0,51,1,0,16.3876268,73.7308816
2022,Punjab,Jalandhar Rural,108,208,32,34,1650,227,17,1050,3,0,16.3876268,73.7308816
2022,Punjab,Kapurthala,66,168,16,21,1252,52,8,1240,1,0,31.3856476,75.3053304
2022,Punjab,Khanna,33,100,3,0,962,130,1,536,0,0,30.700625,76.2220763
2022,Punjab,Ludhiana Rural,70,136,14,0,932,47,1,723,0,0,16.3876268,73.7308816
2022,Punjab,Malerkotla,31,82,3,0,583,12,1,533,0,0,30.533129,75.8807604
2022,Punjab,Mansa,61,117,2,16,1024,72,4,1192,17,0,29.8764133,75.4889564
2022,Punjab,Moga,57,147,30,22,1124,126,12,1060,8,0,30.7877554,75.159359
2022,Punjab,Muktsar,74,140,12,7,1079,190,8,1105,2,0,30.4692,74.5182
2022,Punjab,NRI Wing,0,48,0,0,120,0,0,1,0,0,16.3876268,73.7308816
2022,Punjab,Pathankot,30,97,23,5,573,71,3,405,1,0,32.3021899,75.6589406
2022,Punjab,Patiala,167,402,10,42,3215,75,7,1701,6,0,30.2092778,76.3397231
2022,Punjab,Ropar,48,111,0,0,940,70,0,446,0,0,30.9688367,76.526088
2022,Punjab,SAS Nagar,172,411,22,0,2952,0,0,978,0,0,30.6904366,76.7116208
2022,Punjab,SBS Nagar,42,105,13,0,674,0,3,643,0,0,30.8260412,75.1989654
2022,Punjab,Sangrur,79,162,22,25,1795,26,10,1008,0,0,30.135717,75.8533326
2022,Punjab,Tarn Taran,82,127,9,0,1400,112,7,1459,0,0,31.3212453,74.8416687
2022,Rajasthan,Ajmer,515,2482,100,41,11153,1529,391,2869,0,44,26.4691,74.639
2022,Rajasthan,Alwar,185,1828,137,0,11074,573,466,3364,0,158,27.4140049,76.6170387
2022,Rajasthan,Banswara,261,776,14,114,2988,600,14,1747,4,28,23.4915047,74.3502172
2022,Rajasthan,Baran,260,870,12,14,3743,626,142,2077,16,88,24.9208165,76.6821985
2022,Rajasthan,Barmer,221,1113,95,100,5306,343,333,957,5,94,25.5814853,71.1924922
2022,Rajasthan,Bharatpur,236,1937,72,111,12300,369,557,2288,10,53,27.0246959,77.2920116
2022,Rajasthan,Bhilwara,323,2331,91,130,8300,1357,302,2727,10,56,25.470994,74.6961316
2022,Rajasthan,Bhiwadi,122,1098,37,0,7529,486,275,2008,0,20,28.2039413,76.837441
2022,Rajasthan,Bikaner,186,1213,32,0,5151,296,322,2255,0,3,28.0159286,73.3171367
2022,Rajasthan,Bundi,153,827,2,0,3691,694,125,1792,0,94,25.4367659,75.7361471
2022,Rajasthan,Chittorgarh,205,1161,7,106,5048,1020,160,1828,7,57,24.7171578,74.4718129
2022,Rajasthan,Churu,134,898,14,0,4262,520,269,1639,0,12,28.2047781,74.6912996
2022,Rajasthan,Dausa,78,768,51,50,6082,287,167,1267,2,141,26.8048659,76.4437457
2022,Rajasthan,Dholpur,176,813,55,64,4811,200,212,1446,18,24,26.7010642,77.896749
2022,Rajasthan,Dungarpur,318,650,1,126,2389,524,14,1281,0,26,23.8538893,73.7087177
2022,Rajasthan,Ganganagar,329,1651,30,86,6685,1187,481,2906,6,1,25.9061389,76.4815499
2022,Rajasthan,Hanumangarh,265,1383,38,73,5291,692,339,2981,12,4,29.3659533,74.298429
2022,Rajasthan,Jaipur East,284,895,82,57,8458,738,98,1891,4,83,16.3876268,73.7308816
2022,Rajasthan,Jaipur Metro,0,0,0,0,0,0,0,1,0,0,26.8835532,75.7673957
2022,Rajasthan,Jaipur North,204,634,42,0,4086,639,57,2610,0,27,16.3876268,73.7308816
2022,Rajasthan,Jaipur Rural,224,1165,69,49,7930,551,291,2259,5,112,26.9206636,75.9740914
2022,Rajasthan,Jaipur West,313,1109,59,73,7938,971,136,2275,5,61,26.9178997,75.7529805
2022,Rajasthan,Jaisalmer,51,276,16,45,1575,64,111,339,4,52,26.9116615,70.9124888
2022,Rajasthan,Jalore,119,743,11,44,3197,498,168,898,2,80,25.2093483,72.3178889
2022,Rajasthan,Jhalawar,324,1221,31,156,4621,687,191,3256,5,97,24.3132368,76.5221078
2022,Rajasthan,Jhunjhunu,102,913,24,87,5736,758,213,1609,5,16,28.0798944,75.5424211
2022,Rajasthan,Jodhpur East,115,656,61,114,3500,442,100,1086,8,24,16.3876268,73.7308816
2022,Rajasthan,Jodhpur Rural,139,683,10,75,4116,296,202,695,2,37,26.5319605,72.9828941
2022,Rajasthan,Jodhpur West,222,724,66,89,4195,598,127,1059,5,19,16.3876268,73.7308816
2022,Rajasthan,Karauli,170,959,53,70,5686,191,229,1436,3,110,26.5158329,77.0565965
2022,Rajasthan,Kota City,339,1090,30,171,5301,938,144,1835,3,53,25.1737019,75.8574194
2022,Rajasthan,Kota Rural,142,610,20,0,2773,569,105,2478,0,41,16.3876268,73.7308816
2022,Rajasthan,Nagaur,262,1434,76,102,7121,778,417,1790,2,16,26.9873443,73.7389011
2022,Rajasthan,Pali,145,1500,7,0,6328,1109,282,1538,0,61,25.4552211,73.419389
2022,Rajasthan,Pratapgarh,200,943,24,61,2623,481,33,1119,4,58,24.03,74.78
2022,Rajasthan,Rajsamand,275,747,16,56,3508,830,134,1057,1,87,25.2892459,73.8241077
2022,Rajasthan,SCRB,1,1,16,0,0,0,0,16,0,0,16.3876268,73.7308816
2022,Rajasthan,SOG,0,0,0,0,22,0,0,4,0,0,26.91,75.78
2022,Rajasthan,SSB,0,0,0,0,0,0,0,10,0,0,26.285602,73.0287053
2022,Rajasthan,Sawai Madhopur,172,852,49,95,5014,247,160,1039,0,100,26.2290186,76.3043561
2022,Rajasthan,Sikar,331,1446,79,24,9397,864,409,1441,0,73,27.6624156,75.0279971
2022,Rajasthan,Sirohi,209,770,38,70,2868,529,89,1290,1,72,24.8114047,72.8300257
2022,Rajasthan,Tonk,122,766,16,69,4905,435,215,2438,5,140,26.1223198,75.6632235
2022,Rajasthan,Udaipur,748,2244,21,292,10186,1617,178,3118,11,152,24.578721,73.6862571
2022,Sikkim,Gangtok (East),60,70,26,1,223,56,2,104,1,3,16.3876268,73.7308816
2022,Sikkim,Gyalshing (West),17,19,0,0,40,0,1,19,1,0,16.3876268,73.7308816
2022,Sikkim,Mangan (North),16,12,0,0,40,8,0,14,1,0,27.5159437,88.5386219
2022,Sikkim,Pakyong (East),14,22,0,0,92,24,0,50,0,1,27.2351512,88.5938814
2022,Sikkim,Soreng (West),15,14,0,0,39,11,0,22,2,0,27.1736956,88.2023787
2022,Tamil Nadu,Ariyalur,112,129,11,37,1775,175,40,2551,20,0,11.1530559,79.2585797
2022,Tamil Nadu,Avadi,198,229,38,117,4801,1205,12,5470,8,0,13.1194809,80.1026704
2022,Tamil Nadu,Chengalpattu,71,64,36,0,2880,403,4,4874,5,0,12.6840886,79.9836371
2022,Tamil Nadu,Chennai,514,736,271,475,15086,2211,25,24052,46,0,13.0836939,80.270186
2022,Tamil Nadu,Coimbatore,240,323,51,15,4852,686,44,10187,12,3,11.0018115,76.9628425
2022,Tamil Nadu,Coimbatore City,83,138,68,44,4542,689,21,4708,3,1,11.0018115,76.9628425
2022,Tamil Nadu,Cuddalore,214,410,53,42,15096,927,77,11265,18,5,11.5202071,79.3396356
2022,Tamil Nadu,Dharmapuri,135,185,44,33,3407,193,22,5703,6,5,12.1456131,78.1132217
2022,Tamil Nadu,Dindigul,272,255,68,113,5597,549,48,5873,30,3,10.4256897,77.815664
2022,Tamil Nadu,Erode,181,234,29,0,4677,257,43,5773,1,0,11.4905282,77.3505274
2022,Tamil Nadu,Kallakurichi,83,170,9,12,3510,275,48,3072,0,0,11.7946847,79.0388211
2022,Tamil Nadu,Kanchipuram,108,51,20,1,1978,333,7,2808,0,0,12.9647163,79.9839686
2022,Tamil Nadu,Kanyakumari,220,220,5,69,4409,382,18,4701,11,0,8.079252,77.5499338
2022,Tamil Nadu,Karur,80,124,13,3,2142,220,36,4893,5,1,10.8217671,78.3828654
2022,Tamil Nadu,Krishnagiri,114,139,47,18,4109,313,27,5870,11,1,12.5152075,78.0093769
2022,Tamil Nadu,Madurai,199,330,82,75,5165,551,92,5433,21,0,9.9261153,78.1140983
2022,Tamil Nadu,Madurai City,148,283,113,108,4121,679,37,8168,9,0,9.9147463,78.1421636
2022,Tamil Nadu,Nagapattinam,123,206,17,21,4477,352,35,9108,15,0,10.6026203,79.7619348
2022,Tamil Nadu,Namakkal,132,184,34,13,3339,425,40,4538,4,1,11.3033889,78.118604
2022,Tamil Nadu,Nilgiris,67,91,31,6,1003,102,7,1859,2,2,11.4449997,76.69752
2022,Tamil Nadu,Other Units,0,1,5,0,4,0,0,511,0,0,16.3876268,73.7308816
2022,Tamil Nadu,Perambalur,71,106,10,13,1542,140,0,1953,8,0,11.2902641,78.9300404
2022,Tamil Nadu,Pudukottai,74,188,16,0,4991,602,103,5722,0,0,10.3826515,78.8191259
2022,Tamil Nadu,Ramnathapuram,115,206,74,13,4011,268,48,6380,15,0,9.5,78.5
2022,Tamil Nadu,Ranipet,63,50,46,4,1763,234,12,4193,2,0,12.9186243,79.4081921
2022,Tamil Nadu,Salem,183,296,44,42,5651,365,65,7969,0,8,11.6469616,78.2106958
2022,Tamil Nadu,Salem City,137,169,64,9,2675,423,32,5226,6,0,11.6550532,78.1549562
2022,Tamil Nadu,Sivagangai,129,238,40,39,3561,345,82,4069,16,0,9.9650599,78.7204283
2022,Tamil Nadu,Tambaram,80,127,16,30,4635,562,4,5600,0,0,12.9257923,80.1179194
2022,Tamil Nadu,Tenkasi,147,241,57,40,4603,493,59,3267,20,0,9.0933908,77.4758373
2022,Tamil Nadu,Thanjavur,359,384,58,68,7749,608,109,13357,22,0,10.659037,79.2014278
2022,Tamil Nadu,Theni,206,329,68,44,4080,430,87,6162,12,2,9.8692558,77.4222974
2022,Tamil Nadu,Thirunelveli,136,216,51,80,5117,221,49,2303,15,3,8.5495014,77.5805178
2022,Tamil Nadu,Thirunelveli City,46,79,23,12,1317,146,25,1990,2,0,16.3876268,73.7308816
2022,Tamil Nadu,Thiruvallur,61,117,88,9,2998,581,11,3803,9,0,13.2537619,80.0562572
2022,Tamil Nadu,Thiruvannamalai,224,207,43,32,4501,505,60,9436,17,11,9.539867,77.6197904
2022,Tamil Nadu,Thiruvarur,81,127,19,6,2328,152,16,6894,0,0,10.6878621,79.4979437
2022,Tamil Nadu,Thoothukudi,189,272,14,127,5604,573,51,6840,30,0,8.8457035,77.9938178
2022,Tamil Nadu,Tiruppattur,138,110,25,29,1969,291,15,2911,12,1,10.1095888,78.6014428
2022,Tamil Nadu,Tiruppur,128,171,33,6,4570,414,33,6225,5,0,10.7915267,77.5325466
2022,Tamil Nadu,Tiruppur City,92,100,36,8,1768,370,6,4607,7,0,11.1017815,77.345192
2022,Tamil Nadu,Trichy,132,255,33,132,4830,387,90,4735,21,1,10.8071144,78.6880939
2022,Tamil Nadu,Trichy City,75,110,17,66,2352,274,18,15602,7,0,12.737753,80.0014634
2022,Tamil Nadu,Vellore,70,106,40,0,2336,324,22,4370,0,0,12.9021849,79.061104
2022,Tamil Nadu,Villupuram,123,210,80,13,5433,724,33,6357,2,19,11.9398285,79.4945645
2022,Tamil Nadu,Virudhunagar,209,278,39,44,4076,569,48,7190,14,0,9.4926289,77.8631831
2022,Telangana,Adilabad,73,327,37,11,1951,183,36,314,0,21,19.6759452,78.5339895
2022,Telangana,Bhadradri Kothagudem,260,744,117,34,4249,371,37,422,2,44,17.7166633,80.5712609
2022,Telangana,Hyderabad Commissionerate,645,3145,4436,265,20668,3333,113,2515,35,31,16.3876268,73.7308816
2022,Telangana,Jagityal,65,547,156,11,3699,315,90,219,0,10,18.8249636,78.8788332
2022,Telangana,Jayashankar Bhupalpalli,18,211,16,0,1636,125,22,232,0,9,16.3876268,73.7308816
2022,Telangana,Jogulamba Gadwal,84,190,33,19,1347,162,33,127,7,1,16.0999202,77.7341584
2022,Telangana,Kamareddy ,64,356,295,48,3561,450,31,254,0,3,18.316551,78.0539381
2022,Telangana,Karimnagar Commissionerate,92,490,86,52,3561,336,99,118,0,9,16.3876268,73.7308816
2022,Telangana,Khammam Commissionerate,321,697,237,27,5419,437,48,403,13,21,16.3876268,73.7308816
2022,Telangana,Kumaram Bheem Asifabad,54,169,35,18,1443,86,15,297,4,21,16.3876268,73.7308816
2022,Telangana,Mahabubabad,117,461,59,33,2421,191,19,283,1,25,17.7138983,80.0413425
2022,Telangana,Mahabubnagar,219,467,87,21,2867,442,40,1225,1,14,16.6965686,77.9591146
2022,Telangana,Medak,114,356,127,38,2594,300,27,210,0,7,17.9375095,78.211745
2022,Telangana,Mulug,49,164,26,9,978,78,6,76,2,15,18.1585442,79.9482182
2022,Telangana,Nagarkurnool,128,401,76,23,2420,272,43,147,5,12,16.4157627,78.6830433
2022,Telangana,Nalgonda,147,749,95,19,5785,451,57,269,2,10,17.0504406,79.2669235
2022,Telangana,Narayanpet,76,165,49,0,1275,127,33,339,5,7,16.7005518,77.6164845
2022,Telangana,Nirmal,24,224,37,11,1642,204,12,88,0,3,19.091521,78.396609
2022,Telangana,Nizamabad Commissionerate,138,721,134,26,5097,656,90,552,3,27,16.3876268,73.7308816
2022,Telangana,Rachakonda Commissionerate,715,3684,2192,58,22634,3453,274,1765,0,74,16.3876268,73.7308816
2022,Telangana,Rajanna Siricilla,107,331,63,15,2460,182,61,100,2,7,16.3876268,73.7308816
2022,Telangana,Ramagundam Commissionerate,181,991,119,30,5265,659,109,207,0,20,16.3876268,73.7308816
2022,Telangana,Sangareddy,72,384,286,40,3828,592,50,292,0,17,17.8684342,77.8227189
2022,Telangana,Siddipet Commissionerate,89,573,246,0,4033,413,75,330,1,7,16.3876268,73.7308816
2022,Telangana,Suryapet,108,781,119,17,5654,329,72,221,0,18,17.0800139,79.792533
2022,Telangana,Vikarabad,157,321,41,3,2382,283,31,288,0,8,17.2702855,77.745297
2022,Telangana,Wanaparthy,58,164,38,9,1155,150,12,62,1,5,16.2852944,77.9864473
2022,Telangana,Warangal Commissionerate,354,1272,631,55,8956,923,120,1148,6,57,16.3876268,73.7308816
2022,Tripura,Dhalai,17,66,0,1,278,157,0,84,0,0,23.8253158,91.9732227
2022,Tripura,Gomati,35,124,1,0,421,211,0,67,2,0,23.4987407,91.2999111
2022,Tripura,Kowai,17,38,2,0,241,99,0,94,0,0,16.3876268,73.7308816
2022,Tripura,North,32,111,0,0,447,13,0,123,0,0,24.1,92.1
2022,Tripura,Sipahijala,16,76,3,6,512,100,0,136,5,0,23.5307446,91.3015654
2022,Tripura,Unakoti,34,107,4,2,355,59,0,58,3,0,24.1909849,92.0460483
2022,Tripura,West,46,147,18,5,1086,587,2,230,2,2,23.8,91.3
2022,Uttar Pradesh,Agra,80,1616,160,0,11515,0,157,2595,0,0,27.1752554,78.0098161
2022,Uttar Pradesh,Aligarh,728,2453,154,0,11197,162,234,8789,0,0,27.8761073,78.1358153
2022,Uttar Pradesh,Ambedkar Nagar,184,614,54,0,3654,100,288,4224,0,0,26.4045941,82.6065154
2022,Uttar Pradesh,Amethi,57,297,42,0,3258,41,267,1670,0,0,26.3462741,81.6252039
2022,Uttar Pradesh,Auraiya,145,678,71,0,3330,45,221,1629,0,0,26.6558215,79.5160757
2022,Uttar Pradesh,Ayodhya,301,797,77,1,4801,76,222,3780,2,0,26.7990707,82.2052321
2022,Uttar Pradesh,Azamgarh,391,1229,130,0,7846,268,290,2565,0,3,26.023639,83.0293105
2022,Uttar Pradesh,Badaun,263,1234,61,16,5856,160,168,7440,20,0,28.0649367,79.043832
2022,Uttar Pradesh,Baghpat,268,606,260,0,3792,175,70,1488,0,0,29.0374779,77.3062737
2022,Uttar Pradesh,Bahraich,348,2042,79,5,8050,160,347,3265,9,0,27.7343823,81.47654
2022,Uttar Pradesh,Ballia,172,611,71,0,4075,311,163,3131,0,0,25.8749595,84.1210329
2022,Uttar Pradesh,Balrampur,311,594,25,14,2232,155,150,2234,4,0,27.4476988,82.3956245
2022,Uttar Pradesh,Banda,352,766,71,0,4326,50,181,1546,0,0,25.4438537,80.5595237
2022,Uttar Pradesh,Barabanki,485,1459,97,133,7563,95,519,8120,27,0,26.9421406,81.3856087
2022,Uttar Pradesh,Bareilly,248,2237,161,0,9913,137,227,11041,0,0,28.4582345,79.4047452
2022,Uttar Pradesh,Basti,289,821,81,0,4292,127,177,3993,0,0,26.8387084,82.5350919
2022,Uttar Pradesh,Bhadohi,139,309,21,0,1370,0,94,2084,0,0,25.424304,82.4883923
2022,Uttar Pradesh,Bijnor,130,1405,79,0,4685,227,127,10186,0,0,29.4074203,78.4821406
2022,Uttar Pradesh,Bulandshahar,304,1280,312,48,7796,135,137,5253,47,0,28.5242541,77.5995188
2022,Uttar Pradesh,Chandoli,86,295,33,0,2087,0,75,3123,0,0,16.3876268,73.7308816
2022,Uttar Pradesh,Chitrakoot,55,208,25,0,1180,13,104,2436,0,0,25.217139,81.1045927
2022,Uttar Pradesh,Deoria,54,109,65,0,3628,0,189,4238,0,0,26.4239911,83.7638578
2022,Uttar Pradesh,Etah,71,337,56,0,4437,60,147,5640,0,0,27.5550357,78.5992221
2022,Uttar Pradesh,Etawah,124,369,27,171,3203,133,109,4828,10,0,26.7155629,79.0917098
2022,Uttar Pradesh,Fatehgarh,229,503,113,60,3306,0,192,4864,31,0,27.3700748,79.620752
2022,Uttar Pradesh,Fatehpur,330,613,71,31,3801,182,81,4089,44,0,25.8348023,80.9154547
2022,Uttar Pradesh,Firozabad,696,1823,95,48,8585,0,278,2432,2,0,27.1941954,78.4604956
2022,Uttar Pradesh,Gautambudh Nagar,145,940,878,38,8230,635,47,8730,7,0,16.3876268,73.7308816
2022,Uttar Pradesh,Ghaziabad,360,1597,810,0,14704,349,134,5252,0,0,28.7749966,77.4586967
2022,Uttar Pradesh,Ghazipur,323,840,147,113,4779,207,249,1695,24,0,25.6034863,83.5075888
2022,Uttar Pradesh,Gonda,303,852,85,0,4943,91,257,4853,0,0,27.1103723,81.9238906
2022,Uttar Pradesh,Gorakhpur,733,1579,222,0,12042,255,428,3081,0,0,26.6677977,83.3642334
2022,Uttar Pradesh,Hamirpur,138,414,40,0,2718,60,129,5609,0,0,25.75,80.0
2022,Uttar Pradesh,Hapur,54,699,48,8,3720,159,95,5403,11,0,28.7166767,77.890433
2022,Uttar Pradesh,Hardoi,252,750,52,0,7382,107,434,5520,0,0,27.3369978,80.0998232
2022,Uttar Pradesh,Hathras,321,630,44,0,3086,73,117,5915,0,0,27.5724324,78.1116209
2022,Uttar Pradesh,Jalaun,214,367,54,9,1891,28,90,1351,2,0,26.1048633,79.3919136
2022,Uttar Pradesh,Jaunpur,460,877,94,0,5706,68,267,4756,0,0,25.7967065,82.4888992
2022,Uttar Pradesh,Jhansi,150,605,92,0,4172,393,240,7028,0,0,25.529855,78.6527802
2022,Uttar Pradesh,Kannauj,228,1086,37,35,3048,103,136,1617,0,0,26.9986675,79.6927946
2022,Uttar Pradesh,Kanpur Commissionarate,437,2154,541,27,11721,509,376,3889,5,0,16.3876268,73.7308816
2022,Uttar Pradesh,Kanpur Dehat,96,661,61,0,3668,4,214,3638,0,0,26.458564,79.8548052
2022,Uttar Pradesh,Kanpur Outer,0,0,0,0,0,0,0,0,0,0,26.45,80.33
2022,Uttar Pradesh,Kasganj,216,646,51,0,2925,0,111,4126,0,0,27.7888528,78.8229701
2022,Uttar Pradesh,Kaushambi,211,392,55,0,2800,0,190,3754,0,0,25.5342456,81.4493567
2022,Uttar Pradesh,Khiri,360,829,71,0,9100,0,317,8847,0,0,16.3876268,73.7308816
2022,Uttar Pradesh,Kushi Nagar,325,764,108,103,5623,27,237,3558,0,0,16.3876268,73.7308816
2022,Uttar Pradesh,Lalitpur,48,212,36,0,1752,0,22,7612,0,0,24.6999688,78.51862
